Month,Tweet
Sep,RT @shondracheris: Princess Cruise 6-Day Fares From $499* Plus 3rd Or 4th Guest Fares Start at $199* #cruise #CruiseTravel #vacation https://t.co/JNn0h7wm9w
Sep,Princess Cruise 6-Day Fares From $499* Plus 3rd Or 4th Guest Fares Start at $199* #cruise #CruiseTravel #vacation https://t.co/JNn0h7wm9w
Sep,Tom Princess Cruise #BrandACeleb
Sep,Major drug bust of Sea Princess passengers shows possible serious shortcomings of Princess Cruise Lines security https://t.co/yijy21gCDP
Sep,"""Two Canadian women are accused of helping smuggle $30 million in cocaine aboard a Princess cruise ship while... https://t.co/pPoCnwzjIY"
Sep,"""Two Canadian women are accused of helping smuggle $30 million in cocaine aboard a Princess cruise ship while... https://t.co/JHq1icLahQ"
Sep,Win a Princess Cruise Vacation for the Family from Sara Lee! https://t.co/h7rClRKK3k
Sep,RT @AnyTots: Carnival VS Princess Cruise  which is better? We compared everything -> https://t.co/Iw4S8UPUpv #FamilyTravel https://t.co/qoecFtqQfT
Sep,Rib Eye Steak at the Crown Grill on the Princess Cruise! Delicious! #liveactioneating #ribeye https://t.co/chTFbOnIE7
Sep,12-Day Australia & New Zealand Princess Cruise - Request a quote! | Sempeeria Travel Center https://t.co/xkb4ho6WdU
Sep,https://t.co/LTJdBbj8BY Win a Princess Cruise
Sep,https://t.co/Vgah3pVOiG Win a Princess Cruise
Sep,Carnival VS Princess Cruise  which is better? We compared everything -> https://t.co/Iw4S8UPUpv #FamilyTravel https://t.co/qoecFtqQfT
Sep,Vintage Adjustable Princess Cruise Lines Dos Equis XX Beer Sun Visor Cap Hat https://t.co/QXCagbzu4k
Sep,Check out Vintage Adjustable Princess Cruise Lines Dos Equis XX Beer Sun Visor Cap Hat https://t.co/A0QR0NaX9s via @eBay
Sep,Vintage Adjustable Princess Cruise Lines Dos Equis XX Beer Sun Visor Cap Hat https://t.co/z8kC07xZox
Sep,https://t.co/OtcnTsAGH5 Win a princess cruise for 4!
Oct,RT @MarioParker15: https://t.co/hze80yuv1o OUR EXCLUSIVE PRINCESS CRUISE OFFER FOR SUMMER 2017 TO SPRING 2018
Oct,@BellKat @DrKoob @holly12963 I can get Holly into a Princess Cruise for one of two reasons; drugs  or their cookies.
Oct,Grand Princess Cruise Review by mjsargent: California Coast on the Grand Princess made us come back new! https://t.co/Ol8CBJXep5 #cruising
Oct,https://t.co/hze80yuv1o OUR EXCLUSIVE PRINCESS CRUISE OFFER FOR SUMMER 2017 TO SPRING 2018
Oct,#Florida Cruise Traveler - Navy: #Marco Island Princess cruise at Marco Island  Flor... https://t.co/s8WHVLbUxw
Oct,#Cruise RT: Grand Princess Cruise Ship Experiences Brief Power Loss: Grand Princess which is ... https://t.co/aBViGqzDPk via @CruiseHive
Oct,https://t.co/eVsubxupro Alaska's Inside Passage - endless miles of beautiful wilderness. This is a picture from the Princess cruise ship.
Oct,RT @adctravel: Get 3 FOR FREE on your next Princess cruise! Take advantage of FREE stateroom upgrades  FREE onboard credit up to... https://t.co/HNnqxh6NA3
Oct,RT @Gdad1: Plz RT sweet little Princess Cruise  Atlanta. Help this sweetheart find her tomorrow. #adopt #foster #pledge…
Oct,MEXICAN CULTURE COMES ABOARD - From vibrant fiestas  colorful cuisine..the options are endless on a Princess Cruise! https://t.co/mp4YWyhZ0K https://t.co/LQYZA3qU3G
Oct,Get 3 FOR FREE on your next Princess cruise! Take advantage of FREE stateroom upgrades  FREE onboard credit up to... https://t.co/HNnqxh6NA3
Oct,RT @BestRecipess: Please RT #recipes #food #cooking #delicious #cook #recipe Princess Cruise- Santa Barbara https://t.co/ZS1DmtPiUc https://t.co/jQ7bmCIwlP
Oct,Getting ready for my last day #45pushups challenge wearing my #breastcancerawareness hat from Princess Cruise ship https://t.co/fQ83DyETD5
Oct,RT @JustinLaurenXO: Photo Tour of the Emerald Princess Cruise Ship https://t.co/Yi6oBIp5hm #ttot #travel
Oct,Enter to #win a Princess Cruise! #giveaway #sweepstakes #travel #trip https://t.co/vynmsDaTv7
Oct,Enter to #win a Princess Cruise! #giveaway #sweepstakes #travel #trip https://t.co/epmT2qrKgo
Oct,Is this Princess Cruise on your bucket list? https://t.co/XIZPWYJnlI https://t.co/zeV5ULFgHz
Oct,RT @andrewryce: when she wants my food/groceries she just tries to shake my hand a lot @ Star Princess Cruise Ship https://t.co/wtBtycuBE7
Oct,Last week  one of our staff was on a Princess Cruise and had a chance to spend a day at Casa Dorada Los Cabos... https://t.co/FfZbrMWSle
Oct,Princess Cruises Is Offering 3 Different World Sailings From Australia - https://t.co/Ofij2mDm4b #travel #travelnews #princess #cruise
Oct,The stage I am performing on here on the Golden Princess cruise ship this week is gorgeous! My next piano show... https://t.co/QD7orFhfSb
Oct,The stage I am performing on here on the Golden Princess cruise ship this week is gorgeous! My next piano show... https://t.co/zZ4An7g0WT
Oct,Crown Princess Cruise Review by lagunalady27: Cruising My Retirement #Cruising https://t.co/m18MOXxkLn https://t.co/TxUuBxaDl9
Oct,RT @mikemodzelewski: I'm the Naturalist aboard The Golden Princess cruise ship  docked in Vancouver  B.C. -- heading north to Alaska! http://t.co/5vaTFig2tZ
Oct,Beverly from Princess Cruise Lines at the Cruise Store Travel Showcase. Happy 25th Anniversary… https://t.co/FKQtWwT5wh
Oct,https://t.co/3UTBlon6gj Princess cruise for family of 4
Oct,https://t.co/LdjdFc1oDz Princess cruise for family of 4
Oct,@crafty__veteran crowne royal or princess cruise lines are both good
Oct,@mlvlatina no I didn't see any we went on the Sapphire princess cruise by the way the best the last week in August of 2009 https://t.co/OAjUHV01f3
Oct,#news Princess Cruise offers trifecta of world cruises to Aussies https://t.co/IdcVrrZ1TH https://t.co/4k8AYJkQgp
Oct,RT @adctravel: Enjoy 3 FOR FREE on your next Princess cruise! Get FREE stateroom upgrades  up to $300 onboard credit  and FREE... https://t.co/MO0wY3AjBa
Oct,Enjoy 3 FOR FREE on your next Princess cruise! Get FREE stateroom upgrades  up to $300 onboard credit  and FREE... https://t.co/MO0wY3AjBa
Oct,The Grand Princess-Hamilton cruise ship docked at Pier27 along the Embarcadero! https://t.co/YcHT1xoXP7
Oct,#BestRT: RT https://t.co/TxUv1MdmwM Nanaimo Welcomes Late Season Call by Star Princess #Cruise … https://t.co/c2QqWB0VPg #Travel #Vacation
Oct,NoBookingFeeVac: #BestRT: RT https://t.co/2pR5reWWMz Nanaimo Welcomes Late Season Call by Star Princess #Cruise … https://t.co/tbdPQwWg0L
Oct,#BestRT: RT https://t.co/hBIEDuaJdY Nanaimo Welcomes Late Season Call by Star Princess #Cruise … https://t.co/7Ymytorb9J
Oct,RT https://t.co/ZhU757OdfJ Nanaimo Welcomes Late Season Call by Star Princess #Cruise https://t.co/jBryQ5LRjj https://t.co/Ts3BFweiVD
Oct,Nanaimo Welcomes Late Season Call by Star Princess #Cruise https://t.co/NG5Sgjq6vm https://t.co/QNnyQOc3YL
Oct,Expedia - Princess Cruise - Up to $600 to Spend Onboard https://t.co/R7nkGIs7mt
Oct,Expedia - Princess Cruise - Up to $600 to Spend Onboard https://t.co/Ov9L0cz85l
Oct,Expedia - Princess Cruise - Up to $600 to Spend Onboard https://t.co/uaXY4jbzpM
Oct,Going for the golden GONG! The Cruise  a 6 part TV series set aboard a Princess Cruise Ship  has been nominated... https://t.co/8ENXLVfxmQ
Oct,Dining on board a Princess cruise ship is a joyful celebration in the truest sense with every… https://t.co/K6V05zwsyu
Oct,Dining on board a Princess cruise ship is a joyful celebration in the truest sense with every… https://t.co/KMU6gIg0gw
Oct,Nov. 6: Win a Princess Cruise at Assistance League Wine Event https://t.co/A68fw9oozY https://t.co/IDAYz9X93S
Oct,Do you want to sail away to Alaska? Why not try a Princess cruise?! There are 3 FOR FREE sales event offers:... https://t.co/slv0cHYmDf
Oct,As part of Plan a Cruise Month  check out this video of Princess Cruise Regal Princess.... https://t.co/wU1EHLx2Y2
Oct,Princess Cruise 3 for Free event is on now! Call today 847-966-0800. https://t.co/KssulZElCQ
Oct,#CruiseHive Princess Cruise Ship Takes On Water After Striking Breakwater Wall. Read Blog: https://t.co/KUi6MKVxxc
Oct,Ruby Princess Cruise Ship near Dawes Glacier  Alaska. #ericprine #dailyportfolioshot… https://t.co/85WWa6qjPU
Oct,Ruby Princess Cruise Ship near Dawes Glacier  Alaska. #ericprine #dailyportfolioshot… https://t.co/43xOqsKnWY
Oct,New Look Royal Princess #Cruise https://t.co/KWdtCM66wF https://t.co/BBgqVqhH0M
Oct,Everyone knows that Warren is a douche of epic proportions  Princess cruise ship big. #WarrenIsADoucheLiner #schilling4douchecanoe
Oct,#cruiseSmile #sweepstakes feeling like a Princess Cruise! https://t.co/wBUuGDyJW8
Oct,No one does Alaska cruises better than Princess Cruise Line. Enjoy the wonders of Alaska  Europe  Caribbean or... https://t.co/ipWvbgEpUy
Oct,Liquor by the boat load 🚢🍇 @ Regal Princess Cruise https://t.co/gL4eLkhy67
Oct,#RT #BestRT: RT https://t.co/EIhFl52QhC 25 Tips for Cruising on Princess Cruise Ships https://t.co/ZPZvKN4PSj #R… https://t.co/pXKtOY3hmI
Oct,NoBookingFeeVac: #BestRT: RT https://t.co/tf5HHFT5vJ 25 Tips for Cruising on Princess Cruise Ships … https://t.co/fjpHwOOyaK
Oct,#BestRT: RT https://t.co/mjGhgXJ2FP 25 Tips for Cruising on Princess Cruise Ships https://t.co/PJUI3TT6bd #Riste… …
Oct,#BestRT: RT https://t.co/JUywrqhTJq 25 Tips for Cruising on Princess Cruise Ships https://t.co/by5tiXUHx5 #Riste… https://t.co/gNrgLUjHSX
Oct,RT https://t.co/IstGSIpQeY 25 Tips for Cruising on Princess Cruise Ships https://t.co/mIolgAiuWX #Risteily #Crui… https://t.co/tpDFqvWiB7
Oct,NoBookingFeeVac: #BestRT: RT https://t.co/vzY4TVuys3 7 night Royal Princess #Cruise & 1 night 3* Hotel #Barcelona… https://t.co/UpwA0DVYEb
Oct,#RT #BestRT: RT https://t.co/eKDyYshbXz 7 night Royal Princess #Cruise & 1 night 3* Hotel #Barcelona Stay from £1… https://t.co/fsuHfZDKY0
Oct,#BestRT: RT https://t.co/QVSRVIdbou 7 night Royal Princess #Cruise & 1 night 3* Hotel #Barcelona Stay from £1119p… …
Oct,#BestRT: RT https://t.co/G7zrWO8WIe 7 night Royal Princess #Cruise & 1 night 3* Hotel #Barcelona Stay from £1119p… https://t.co/s345NbJACe
Oct,RT https://t.co/AgvGFFOnOa 7 night Royal Princess #Cruise & 1 night 3* Hotel #Barcelona Stay from £1119pp Call 01… https://t.co/rWjsl1QurF
Oct,Ruby Princess Cruise Ship  Princess Cruises https://t.co/Almjm3Ti1R
Oct,Drinking a Seawitch West Coast IPA by @strikebrewingco @ Star Princess Cruise — https://t.co/KSOy2Moup6 #photo
Oct,Book your Princess cruise with me to taste their scrumptious desserts. #Princesscruise #desserts https://t.co/xS5DbpuIeT
Oct,"My view at work ""Star Princess"" cruise @ Peir 39  San Francisco https://t.co/YnYtDLV9Kd"
Oct,VIV-20161015-55445-FRA - Vehicle Incident - France - Europe - A Princess cruise ship hit a rock that's used as ... https://t.co/67Mx4fXWMK
Oct,https://t.co/wbmITODAfG VIV-20161015-55445-FRA - Vehicle Incident - France - Europe: A Princess cruise ship hit a… https://t.co/TDC82rN9RL
Oct,@corrihughes we went on the Princess cruise line and went to Roatan  Belize  and Cozumel. Each place was so pretty and we had a blast!
Oct,#Cruise RT: Princess Cruise Ship Takes On Water After Striking Breakwater Wall: Pacific Princ... https://t.co/EHyAxGbFOX via @CruiseHive
Oct,#win a Princess Cruise https://t.co/IwfyMKZ2hX
Oct,#RT #BestRT: RT https://t.co/kfO16RMYxV Taking the Ruby Princess Galley Tour #Princess #Cruise #GalleyTour #ComeB… https://t.co/GQU6WskeXY
Oct,NoBookingFeeVac: #BestRT: RT https://t.co/anyNZbH8GR Taking the Ruby Princess Galley Tour #Princess #Cruise #Gall… https://t.co/tIeQWzjXhp
Oct,#BestRT: RT https://t.co/pGjbw8bLiS Taking the Ruby Princess Galley Tour #Princess #Cruise #GalleyTour #ComeBackN… …
Oct,#BestRT: RT https://t.co/xmSSGvaq1n Taking the Ruby Princess Galley Tour #Princess #Cruise #GalleyTour #ComeBackN… https://t.co/PIPJcGBsip
Oct,RT https://t.co/HnKAvna1RV Taking the Ruby Princess Galley Tour #Princess #Cruise #GalleyTour #ComeBackNew #TBT #… https://t.co/I9Nf7AkvmN
Oct,Here are some really Great Deals with Princess Cruise Lined going to Asia and... https://t.co/O0WWXQ63dc
Oct,I LOVE THE PRINCESS CRUISE LINE.
Oct,RT @Crissy: Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/OQl3rJIS9U via @TammileeTips
Oct,RT @DanielleSmithTV: Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! ... https://t.co/Wf2TQSO1F3…
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! ... https://t.co/Wf2TQSO1F3 from @TammileeTips
Oct,Hot #Luxury news: Enter to win a Princess Cruise's Seven-Day Mediterranean Voya… https://t.co/JH4KfCk4YU  see more https://t.co/PdNqEkBSiV
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #CruiseSmile: Enter... https://t.co/5a78ENLrUO
Oct,Princess Cruise #giveaway from 'nobody does it like @SaraLee' https://t.co/avPINC8fRA
Oct,RT @Tammileetips: Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! … https://t.co/hpAJRmKHau https://t.co/gOx088eIZi
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/K2iFC05dIv via @TammileeTIps
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/5HGUhbo1Tt via @TammileeTips
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/Vxp4hdWN4d via @TammileeTips
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/9WoSLYoX7N via @TammileeTIps
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/Cw9eN4zE8X via @TammileeTIps
Oct,via @tammileetips Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/J98Ws9FpyM
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/i6sGwkYoQs via @TammileeTips
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #C... https://t.co/9ZfapMgF6F by @tammileetips
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/YKSlvKGmy7 via @TammileeTIps
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/xl3gofDmvx via @tammileetips
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/OQl3rJIS9U via @TammileeTips
Oct,.@TammileeTips Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #Cru... https://t.co/pxYhy8wJSX
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #... https://t.co/PVai6yXfTN via @TammiLeeTips
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #CruiseSmile: Enter... https://t.co/aSpizKu0aZ
Oct,.@tammileetips Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #Cru... https://t.co/r3eOedXQIE
Oct,.@tammileetips Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #Cru... https://t.co/fdrw3VEw48
Oct,.@tammileetips Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! #Cru... https://t.co/j3WgSGsdSW
Oct,Enter to win a Princess Cruise’s Seven-Day Mediterranean Voyage on the Majestic Princess! … https://t.co/hpAJRmKHau https://t.co/gOx088eIZi
Oct,@PrincessCruises Nothing better than a sunset on a Princess cruise....I've seen them in Alaska and the UK....nice.
Oct,I LOVE PRINCESS CRUISE LINE.
Oct,RT @SampleMeMore: RT and enter to win a cruise to the Mediterranean on a Princess Cruise line! https://t.co/wigeNHktfJ https://t.co/WqmdtkCjPo
Oct,Princess Cruise Line - The Captain's Table Lapel/Hat Pin for CAD5.50 #Collectibles #Pinbacks #Bobbles #Captain's https://t.co/V8h6VGvdJX
Oct,win a princess cruise https://t.co/3zXRT99b4j
Oct,RT and enter to win a cruise to the Mediterranean on a Princess Cruise line! https://t.co/wigeNHktfJ https://t.co/WqmdtkCjPo
Oct,Then I have to meet up with my baby's goddy after work..princess cruise
Oct,#BestRT: RT https://t.co/nMX2I0YqrZ Photos: Emerald Princess #Cruise https://t.co/7MxMWWYSZ8 https://t.co/CacdOl8xEy #Travel #Vacation
Oct,#RT #BestRT: RT https://t.co/Tx35JnemzR Photos: Emerald Princess #Cruise https://t.co/RhksG6ZQi4 https://t.co/0FXNKj44hM
Oct,NoBookingFeeVac: #BestRT: RT https://t.co/oChLb9J4y0 Photos: Emerald Princess #Cruise https://t.co/xmDVDGsw5k https://t.co/0ZSvmasvDF
Oct,#BestRT: RT https://t.co/O6GJPwpEgZ Photos: Emerald Princess #Cruise https://t.co/daiH6StlF9 https://t.co/DIdCiidcOZ
Oct,RT https://t.co/WIC9reIhAY Photos: Emerald Princess #Cruise https://t.co/UhKNixi3zp https://t.co/pYz9aOeFix
Oct,Photos: Emerald Princess #Cruise https://t.co/sOaui61Gvb https://t.co/pjWAACKOXZ
Oct,Exclusive 7-Day Pacific Wine Country Cruise by Princess Cruise Line | Shipboard Credit Per Stateroom ($50) https://t.co/UO3ChAhZ8Y
Oct,#cruise Princess Cruise Ship Continues Streak of Perfect Health Scores: Regal Princes... https://t.co/iqoq7U7qoM https://t.co/rjcralprSe
Oct,#cruise Princess Cruise Ship Continues Streak of Perfect Health Scores: Regal Princes... https://t.co/RNXSPQMHma https://t.co/VnXCnZdeGR
Oct,Dawn Princess Cruise Vlog | Elephant Riding In Thailand | Dandan Vlog: https://t.co/7DbMG32mwx via @YouTube
Oct,Grand #Casino Tour on Princess Cruise Ship TIP: ... https://t.co/IaNDhgjy2y #ACCasinoNews #ACasinoEvent https://t.co/955uIWUacW
Oct,Royal Princess Becomes First Ship in Princess Cruise Fleet to Sail with New - Look Livery and other Cruise news- 🚢 https://t.co/GHb3aGcxaE
Oct,Dining on board a Princess cruise ship is a joyful celebration in the truest sense with every… https://t.co/iPUuKnC7rB
Oct,"@PrincessCruises |Id like to c ME ON ANY PRINCESS CRUISE WATCHING ""ANYTHING"" UNDER THE STARS!! - LETS MAKE THIS HAPPEN PLEASE #MIKER 2016!!"
Oct,Yu-Mei Chang PRINCESS CRUISE LINES is seeking submissions for Male and Female Vocalist who are FLUENT IN MANDARIN... https://t.co/v7G5dZMoJi
Oct,https://t.co/xWhgA0oVyR this princess cruise eould be sooo perfect! !
Oct,https://t.co/D5HoD2nXqI this princess cruise eould be sooo perfect! !
Oct,https://t.co/I9JHWGOBrP Win a Princess Cruise!
Oct,https://t.co/0XjhL4YdNS Win a Princess Cruise!
Oct,@JohnKerry @POTUS I haven't been out of the United States since Dec 88 except for a 10 day Princess Cruise in 91 or 92 to Mexico. OUTRAGED!
